No,種別(日),Type (EN),名称(日本語読み),Name (English),名称(ハングル),24時間,市郡区(日),District (EN),住所(ハングル),電話,Instagram,公式サイト,緯度,経度,評価,口コミ数,Googleマップ,カテゴリ原文(韓)
1075,ペットショップ,Pet shop,アンドペッ,and Pet,앤드펫,,江南区,Gangnam-gu,서울 강남구 강남대로152길 14,070-4837-3340,,,37.517152,127.0207,,0,"https://www.google.com/maps/search/?api=1&query=37.517152,127.0207",반려동물분양
1076,ペットショップ,Pet shop,エンポルペッチュ,Aenpolpetcheu,앤폴펫츠,,江南区,Gangnam-gu,서울 강남구 테헤란로84길 14,070-8620-7387,,https://www.andforpets.com/,37.506261,127.05846,,0,"https://www.google.com/maps/search/?api=1&query=37.506261,127.05846",반려동물용품
1077,ペットショップ,Pet shop,ヤオンア モンモンヘブァ ソウルガンナミョクジョム,Yaonga Meongmeonghaebwa Seoulgangnamyeokjeom,야옹아 멍멍해봐 서울강남역점,,江南区,Gangnam-gu,서울 강남구 테헤란로 101,02-538-8956,,http://www.yamungparadise.com,37.498623,127.028066,5.0,2,"https://www.google.com/maps/search/?api=1&query=37.498623,127.028066",반려동물용품
1078,ペットショップ,Pet shop,ヤオンアモンモンヘブァ ハクドンヨクジョム,Yaongameongmeonghaebwa Hakdongyeokjeom,야옹아멍멍해봐 학동역점,,江南区,Gangnam-gu,서울 강남구 학동로 지하 180,010-5612-0654,,,37.514474,127.032333,5.0,0,"https://www.google.com/maps/search/?api=1&query=37.514474,127.032333",반려동물용품
1079,ペットショップ,Pet shop,オバウッペッ,Eobautpet,어바웃펫,,江南区,Gangnam-gu,서울 강남구 테헤란로 201,1644-9601,,https://www.aboutpet.co.kr/,37.501312,127.03718,,2,"https://www.google.com/maps/search/?api=1&query=37.501312,127.03718",반려동물용품
1080,ペットショップ,Pet shop,エイミロブジュペッ,Eimireobeujeupet,에이미러브즈펫,,江南区,Gangnam-gu,서울 강남구 영동대로118길 30-4,02-548-1245,,http://www.amylovespet.co.kr,37.51681,127.061797,,2,"https://www.google.com/maps/search/?api=1&query=37.51681,127.061797",반려동물용품
1081,トリミング,Grooming,エルリ愛犬トリミングシル,Elli Dog Grooming Sil,엘리애견미용실,,江南区,Gangnam-gu,서울 강남구 언주로71길 34,02-558-7050,,,37.496693,127.04242,5.0,3,"https://www.google.com/maps/search/?api=1&query=37.496693,127.04242",반려동물분양
1082,ペットショップ,Pet shop,オルクルロボ,Oreukeullobeo,오르클로버,,江南区,Gangnam-gu,서울 강남구 테헤란로113길 7,02-569-9033,,https://orclover.com,37.510671,127.06588,,0,"https://www.google.com/maps/search/?api=1&query=37.510671,127.06588",반려동물용품
1083,ペットショップ,Pet shop,オプンパム,Opeunpam,오픈팜,,江南区,Gangnam-gu,서울 강남구 논현로 336,070-4652-3764,,,37.495217,127.03995,,0,"https://www.google.com/maps/search/?api=1&query=37.495217,127.03995",반려동물용품
1084,ペットショップ,Pet shop,オルリポドク,Ollipodok,온리포독,,江南区,Gangnam-gu,서울 강남구 논현로102길 57,,,,37.506328,127.039684,,0,"https://www.google.com/maps/search/?api=1&query=37.506328,127.039684",반려동물분양
1085,ペットショップ,Pet shop,ヨギドク カンアジ分譲 コヤンイ分譲 カンナムボンジョム,Yogidok Gangaji Adoption Goyangi Adoption Gangnambonjeom,요기독 강아지분양 고양이분양 강남본점,,江南区,Gangnam-gu,서울 강남구 역삼로14길 15,010-6528-8250,,http://www.yogidog.co.kr,37.493625,127.03581,1.0,1,"https://www.google.com/maps/search/?api=1&query=37.493625,127.03581",반려동물분양
1086,ペットショップ,Pet shop,ヨミドクガンアジ分譲愛犬シャプ カンナムジョム,Yomidokgangaji Adoption Dog Syap Gangnamjeom,요미독강아지분양애견샵 강남점,,江南区,Gangnam-gu,서울 강남구 언주로108길 17,010-4659-1862,,http://www.yomidog.com,37.508548,127.040672,,9,"https://www.google.com/maps/search/?api=1&query=37.508548,127.040672",반려동물분양
1087,ペットショップ,Pet shop,ウリジプガンアジヌン,Urijipgangajineun,우리집강아지는,,江南区,Gangnam-gu,서울 강남구 도산대로78길 23,02-547-3060,,,37.522453,127.046838,,0,"https://www.google.com/maps/search/?api=1&query=37.522453,127.046838",반려동물분양
1088,ペットショップ,Pet shop,イイスタジオ,Ii Studio,이이스튜디오,,江南区,Gangnam-gu,서울 강남구 봉은사로63길 11,0507-1318-1201,,http://www.facebook.com/yiyistudi5,37.512132,127.046895,,1,"https://www.google.com/maps/search/?api=1&query=37.512132,127.046895",반려동물분양
1089,ペットショップ,Pet shop,イルランイルラン,Illangillang,일랑일랑,,江南区,Gangnam-gu,서울 강남구 언주로103길 41,,,,37.50584,127.036736,,0,"https://www.google.com/maps/search/?api=1&query=37.50584,127.036736",반려동물용품
1090,ペットショップ,Pet shop,イッダペッ カンアジ分譲 コヤンイ分譲 カンナムジョム,Itdapet Gangaji Adoption Goyangi Adoption Gangnamjeom,잇다펫 강아지분양 고양이분양 강남점,,江南区,Gangnam-gu,서울 강남구 선릉로 660,02-515-9996,,https://itdapet.co.kr/,37.515551,127.042333,,3,"https://www.google.com/maps/search/?api=1&query=37.515551,127.042333",반려동물분양
1091,ペットショップ,Pet shop,チョングルェイブ,Jeonggeurweibeu,정글웨이브,,江南区,Gangnam-gu,서울 강남구 역삼로10길 6,010-2853-4030,,https://blog.naver.com/junglewave_,37.493737,127.033868,,18,"https://www.google.com/maps/search/?api=1&query=37.493737,127.033868",반려동물분양
1092,ペットショップ,Pet shop,チェロペセプエンビ,Jeropesepeuaenbi,제로펫에프앤비,,江南区,Gangnam-gu,서울 강남구 도산대로 217,1899-0937,,http://greatbilly.com/,37.520827,127.030561,,0,"https://www.google.com/maps/search/?api=1&query=37.520827,127.030561",반려동물용품
1093,ペットショップ,Pet shop,チェイッシコミュニチ,Jeissikeomyuniti,제이씨커뮤니티,,江南区,Gangnam-gu,서울 강남구 논현로131길 10-3,,,,37.514647,127.029166,,0,"https://www.google.com/maps/search/?api=1&query=37.514647,127.029166",반려동물용품
1094,ペットショップ,Pet shop,チェイアンドチ,Jei and Ji,제이앤드지,,江南区,Gangnam-gu,서울 강남구 강남대로156길 45,,,,37.519203,127.02254,,0,"https://www.google.com/maps/search/?api=1&query=37.519203,127.02254",반려동물용품
1095,ペットショップ,Pet shop,チェイエムココ,Jeiemkoko,제이엠코코,,江南区,Gangnam-gu,서울 강남구 테헤란로84길 14,,,,37.506261,127.05846,,0,"https://www.google.com/maps/search/?api=1&query=37.506261,127.05846",반려동물용품
1096,ペットショップ,Pet shop,チェイルペッフード,Jeilpet Food,제일펫푸드,,江南区,Gangnam-gu,서울 강남구 도산대로 130,070-8640-4101,,http://www.jeilpet.co.kr,37.517188,127.022976,1.0,2,"https://www.google.com/maps/search/?api=1&query=37.517188,127.022976",반려동물용품
1097,ペットショップ,Pet shop,チョイピア,Joipia,조이피아,,江南区,Gangnam-gu,서울 강남구 역삼로 134,02-6497-3633,,,37.494134,127.034304,,0,"https://www.google.com/maps/search/?api=1&query=37.494134,127.034304",반려동물분양
1098,ペットショップ,Pet shop,チョンダムペッチュ,Cheongdampetcheu,청담펫츠,,江南区,Gangnam-gu,서울 강남구 선릉로 737,02-548-8844,,https://www.kimspups.com,37.520139,127.039886,4.4,169,"https://www.google.com/maps/search/?api=1&query=37.520139,127.039886",반려동물분양
1099,ペットショップ,Pet shop,チチエンコ,Chichiaenko,치치앤코,,江南区,Gangnam-gu,서울 강남구 도산대로23길 5,010-6527-7910,,https://cicinco.com,37.519479,127.025963,,2,"https://www.google.com/maps/search/?api=1&query=37.519479,127.025963",반려동물용품
1100,ペットショップ,Pet shop,ケップレンジュ,Kaetpeurenjeu,캣프렌즈,,江南区,Gangnam-gu,서울 강남구 가로수길 53,070-8733-7923,,,37.521495,127.022597,,0,"https://www.google.com/maps/search/?api=1&query=37.521495,127.022597",반려동물분양
1101,ペットショップ,Pet shop,ケイドクST,Keidok ST,케이독ST,,江南区,Gangnam-gu,서울 강남구 강남대로156길 31-7,,,,37.519009,127.0213,1.0,68,"https://www.google.com/maps/search/?api=1&query=37.519009,127.0213",반려동물분양
1102,ペットショップ,Pet shop,ケイワン,Keiwang,케이왕,,江南区,Gangnam-gu,서울 강남구 영동대로118길 30-4,02-548-1245,,http://www.amylovespet.co.kr/,37.516712,127.06205,,1,"https://www.google.com/maps/search/?api=1&query=37.516712,127.06205",반려동물용품
1103,ペットショップ,Pet shop,キベイチク,Ki Bay Jik,키베이직,,江南区,Gangnam-gu,서울 강남구 논현로98길 28,070-8866-7749,,,37.504136,127.038017,,0,"https://www.google.com/maps/search/?api=1&query=37.504136,127.038017",반려동물용품
1104,ペットショップ,Pet shop,キムスケンネル カンナムジョム,Kimseukennel Gangnamjeom,킴스켄넬 강남점,,江南区,Gangnam-gu,서울 강남구 삼성로149길 3-8,010-4150-0079,,http://www.kimskn.co.kr/,37.522943,127.047186,1.0,74,"https://www.google.com/maps/search/?api=1&query=37.522943,127.047186",반려동물분양
1105,ペットショップ,Pet shop,タムアンドポル,Tam and Pol,탐앤드폴,,江南区,Gangnam-gu,서울 강남구 삼성로 40,,,,37.488959,127.066654,,0,"https://www.google.com/maps/search/?api=1&query=37.488959,127.066654",반려동물용품
1106,ペットショップ,Pet shop,チムボウルプ,Timbeoulpeu,팀버울프,,江南区,Gangnam-gu,서울 강남구 강남대로146길 7,02-325-1102,,,37.514801,127.020767,,0,"https://www.google.com/maps/search/?api=1&query=37.514801,127.020767",반려동물용품
1107,ペットショップ,Pet shop,ポプルポピ,Peopeulpeopi,퍼플퍼피,,江南区,Gangnam-gu,서울 강남구 압구정로18길 14,02-545-1211,,,37.523952,127.024562,,2,"https://www.google.com/maps/search/?api=1&query=37.523952,127.024562",반려동물분양
1108,ペットショップ,Pet shop,ポピヴィレッジ チョンダムジョム,Peopi Village Cheongdamjeom,퍼피빌리지 청담점,,江南区,Gangnam-gu,서울 강남구 학동로82길 13,010-6834-5155,https://www.instagram.com/puppy_village__,,37.518062,127.051694,,3,"https://www.google.com/maps/search/?api=1&query=37.518062,127.051694",반려동물분양
1109,ペットショップ,Pet shop,ポピポピ,Peopipeopi,퍼피퍼피,,江南区,Gangnam-gu,서울 강남구 테헤란로20길 19,070-7682-3288,,,37.498545,127.035044,,1,"https://www.google.com/maps/search/?api=1&query=37.498545,127.035044",반려동물용품
1110,ペットショップ,Pet shop,ポンキココ,Peongkikoko,펑키코코,,江南区,Gangnam-gu,서울 강남구 봉은사로69길 11,02-6082-1252,,http://www.funkycoco.co.kr/,37.512765,127.049055,4.0,16,"https://www.google.com/maps/search/?api=1&query=37.512765,127.049055",반려동물용품
1111,ペットショップ,Pet shop,ペスルム,Peseurum,페스룸,,江南区,Gangnam-gu,서울 강남구 테헤란로44길 8,1644-9603,,https://www.pethroom.com/,37.502324,127.044446,2.5,0,"https://www.google.com/maps/search/?api=1&query=37.502324,127.044446",반려동물용품
1112,ペットショップ,Pet shop,ペペロニ,Peperoni,페페로니,,江南区,Gangnam-gu,서울 강남구 삼성로119길 21,02-543-8824,,http://www.pepenroni.com/,37.515637,127.049792,,4,"https://www.google.com/maps/search/?api=1&query=37.515637,127.049792",반려동물용품
1113,ペットショップ,Pet shop,ペッブチク ケルロリアベクファジョム ウェストジョム,Petbutikeu Gaelleoriabaekhwajeom Weseuteujeom,펫부티크 갤러리아백화점 웨스트점,,江南区,Gangnam-gu,서울 강남구 압구정로 343,02-6905-4265,,,37.528485,127.040112,,2,"https://www.google.com/maps/search/?api=1&query=37.528485,127.040112",반려동물용품
1114,ペットショップ,Pet shop,ペッセンガク,Petsaenggak,펫생각,,江南区,Gangnam-gu,서울 강남구 선릉로 613,1600-9643,,https://thinkpets.co.kr,37.511502,127.043055,,4,"https://www.google.com/maps/search/?api=1&query=37.511502,127.043055",반려동물용품
1115,ペットショップ,Pet shop,ペッジェイ ソウルボンジョム,Petjei Seoulbonjeom,펫제이 서울본점,,江南区,Gangnam-gu,서울 강남구 압구정로80길 36,1522-2016,,http://www.pet-j.net,37.524732,127.04378,,14,"https://www.google.com/maps/search/?api=1&query=37.524732,127.04378",반려동물분양
1116,ペットショップ,Pet shop,ペッチュノルロジ,Petcheunolloji,펫츠놀로지,,江南区,Gangnam-gu,서울 강남구 봉은사로30길 54,1577-3854,,,37.50403,127.036123,,2,"https://www.google.com/maps/search/?api=1&query=37.50403,127.036123",반려동물용품
1117,ペットショップ,Pet shop,ペッチュエンミ,Petcheuaenmi,펫츠앤미,,江南区,Gangnam-gu,서울 강남구 논현로8길 32-19,0502-5551-9456,,,37.473494,127.050335,,0,"https://www.google.com/maps/search/?api=1&query=37.473494,127.050335",반려동물용품
1118,ペットショップ,Pet shop,ペップレシ,Petpeuresi,펫프레시,,江南区,Gangnam-gu,서울 강남구 선릉로93길 40,02-3280-2147,,https://www.petfresh.co.kr,37.504639,127.045476,,0,"https://www.google.com/maps/search/?api=1&query=37.504639,127.045476",반려동물용품
1119,ペットショップ,Pet shop,ペップレンジュ,Petpeurenjeu,펫프렌즈,,江南区,Gangnam-gu,서울 강남구 도산대로4길 15,070-5096-0900,,https://www.pet-friends.co.kr,37.515454,127.021434,2.2,5,"https://www.google.com/maps/search/?api=1&query=37.515454,127.021434",반려동물용품
1120,ペットショップ,Pet shop,ポドペッ,Podeopet,포더펫,,江南区,Gangnam-gu,서울 강남구 논현로63길 16,,,,37.492993,127.039098,,0,"https://www.google.com/maps/search/?api=1&query=37.492993,127.039098",반려동물용품
1121,ペットショップ,Pet shop,ポバイトゥ,Pobaitu,포바이투,,江南区,Gangnam-gu,서울 강남구 테헤란로 415,1811-0342,,https://m.drfelis.com/,37.50579,127.051541,,0,"https://www.google.com/maps/search/?api=1&query=37.50579,127.051541",반려동물용품
1122,ペットショップ,Pet shop,ポコニモル,Pokonimeol,포코니멀,,江南区,Gangnam-gu,서울 강남구 도곡로73길 12,010-4441-3523,,,37.498688,127.057245,,24,"https://www.google.com/maps/search/?api=1&query=37.498688,127.057245",반려동물용품
1123,ペットショップ,Pet shop,ポムスモン,Pomseumong,폼스몽,,江南区,Gangnam-gu,서울 강남구 도산대로85길 39-5,1666-3572,,https://www.pomsmong.com/,37.527454,127.049498,,2,"https://www.google.com/maps/search/?api=1&query=37.527454,127.049498",반려동물분양
1124,ペットショップ,Pet shop,プリセント,Peurisenteu,프리센트,,江南区,Gangnam-gu,서울 강남구 테헤란로82길 15,1544-4915,,http://www.theprescent.com/,37.506046,127.058228,,0,"https://www.google.com/maps/search/?api=1&query=37.506046,127.058228",반려동물용품
1125,ペットショップ,Pet shop,プンプン,Peunpeun,픈픈,,江南区,Gangnam-gu,서울 강남구 언주로106길 41,02-6346-4004,,https://fnfn.kr/index.html,37.50864,127.043056,1.0,0,"https://www.google.com/maps/search/?api=1&query=37.50864,127.043056",반려동물용품
1126,ペットショップ,Pet shop,ピエネイチプルレイス,Piaeneichipeulleiseu,피앤에이치플레이스,,江南区,Gangnam-gu,서울 강남구 논현로106길 40,02-501-2627,,,37.506813,127.037645,,0,"https://www.google.com/maps/search/?api=1&query=37.506813,127.037645",반려동물용품
1127,ペットショップ,Pet shop,ピチエンクリーム ポンジョム,Pichiaen Cream Bonjeom,피치앤크림 본점,,江南区,Gangnam-gu,서울 강남구 테헤란로79길 33,02-334-4689,,https://www.peachncream.com/,37.508958,127.054457,,7,"https://www.google.com/maps/search/?api=1&query=37.508958,127.054457",반려동물용품
1128,ペットショップ,Pet shop,ピッペッ,Pitpet,핏펫,,江南区,Gangnam-gu,서울 강남구 테헤란로107길 6,02-6339-1800,https://www.instagram.com/fitpet_official/,,37.510234,127.065605,,1,"https://www.google.com/maps/search/?api=1&query=37.510234,127.065605",반려동물용품
